sensor0;sensor1;sensor2;sensor3;sensor4;left;up;right
1.0349822044372559;2.6004388332366943;0.4600812494754791;1.4414081573486328;5.0;1.0;0.0;0.0
1.010286569595337;2.673307418823242;0.454521119594574;1.4484013319015503;5.0;1.0;0.0;0.0
1.0326920747756958;2.6428029537200928;0.45393142104148865;1.4466211795806885;5.0;1.0;0.0;0.0
1.0962183475494385;2.4795010089874268;0.4372977614402771;1.4763528108596802;0.7612349987030029;1.0;0.0;0.0
1.3613078594207764;2.2225091457366943;0.4517713785171509;1.5100250244140625;0.6342475414276123;1.0;0.0;0.0
1.849513053894043;2.032665491104126;0.4349844455718994;1.573594093322754;0.5490717887878418;1.0;0.0;0.0
2.9243342876434326;1.8916988372802734;0.42642509937286377;1.6231752634048462;0.5128132700920105;1.0;0.0;0.0
5.0;1.7720965147018433;0.45079609751701355;1.7072290182113647;0.46983256936073303;1.0;0.0;0.0
5.0;1.6882532835006714;0.4799492061138153;1.8461018800735474;0.42519477009773254;1.0;0.0;0.0
5.0;1.6169109344482422;0.5016091465950012;1.95053231716156;0.4191327393054962;1.0;0.0;0.0
5.0;1.5739264488220215;0.5472091436386108;2.111983299255371;0.4040212333202362;0.0;1.0;0.0
5.0;1.543015956878662;0.596001923084259;2.221116304397583;0.4106079936027527;0.0;1.0;0.0
5.0;1.5071005821228027;0.641273021697998;2.2983829975128174;0.41040486097335815;0.0;1.0;0.0
5.0;1.447251319885254;0.7325436472892761;2.4222805500030518;0.45041728019714355;0.0;1.0;0.0
5.0;1.4351952075958252;0.8185356259346008;2.360773801803589;0.4736177325248718;0.0;1.0;0.0
5.0;1.3862783908843994;0.8885381817817688;2.2985947132110596;0.5024279952049255;0.0;1.0;0.0
3.473250389099121;1.3680073022842407;0.9436259865760803;2.212364673614502;0.5693548917770386;0.0;0.0;1.0
3.2318944931030273;1.2884128093719482;1.023398518562317;2.2540645599365234;0.6111953258514404;0.0;0.0;1.0
3.178215742111206;1.2760040760040283;1.0712332725524902;2.1407594680786133;0.6127252578735352;0.0;0.0;1.0
5.0;1.2678513526916504;1.0051188468933105;1.9201772212982178;0.6615472435951233;0.0;0.0;1.0
5.0;1.278433918952942;0.9255772233009338;1.7230067253112793;0.6837723851203918;0.0;0.0;1.0
5.0;1.3169068098068237;0.8819028735160828;1.5431543588638306;0.7280604243278503;0.0;1.0;0.0
5.0;1.3443481922149658;0.8485263586044312;1.4802805185317993;0.7672724723815918;0.0;1.0;0.0
5.0;1.363109827041626;0.8223351836204529;1.4151273965835571;0.7946988344192505;0.0;1.0;0.0
5.0;1.3758755922317505;0.8272779583930969;1.391775369644165;0.7901556491851807;0.0;1.0;0.0
5.0;1.3645823001861572;0.808194637298584;1.3906153440475464;0.7863619327545166;0.0;1.0;0.0
5.0;1.3544083833694458;0.8343661427497864;1.4017441272735596;0.8008935451507568;0.0;1.0;0.0
5.0;1.3791805505752563;0.8185163736343384;1.4075528383255005;0.7966504096984863;0.0;1.0;0.0
5.0;1.3678245544433594;0.8300151824951172;1.384822130203247;0.8089872002601624;0.0;1.0;0.0
5.0;1.3612951040267944;0.8408139944076538;1.3763607740402222;0.8109756708145142;0.0;1.0;0.0
5.0;1.3705815076828003;0.8231733441352844;1.3875701427459717;0.7993022203445435;0.0;1.0;0.0
5.0;1.3688305616378784;0.8130198121070862;1.3779271841049194;0.8154696226119995;0.0;1.0;0.0
5.0;1.3636161088943481;0.839305579662323;1.4003729820251465;0.8157258629798889;0.0;1.0;0.0
5.0;1.3827446699142456;0.8426277041435242;1.370797038078308;0.8048200607299805;0.0;1.0;0.0
5.0;1.350925087928772;0.8514952063560486;1.388372540473938;0.8111079335212708;0.0;1.0;0.0
5.0;1.3436201810836792;0.8301547169685364;1.391104817390442;0.8363087177276611;0.0;1.0;0.0
5.0;1.3560594320297241;0.8401449918746948;1.386812448501587;0.8111481070518494;0.0;1.0;0.0
5.0;1.3421199321746826;0.8448112607002258;1.3645704984664917;0.8179041743278503;0.0;1.0;0.0
5.0;1.3403115272521973;0.8558008670806885;1.3697456121444702;0.8161242604255676;0.0;1.0;0.0
5.0;1.3502649068832397;0.8303195834159851;1.3840490579605103;0.8286710977554321;0.0;1.0;0.0
5.0;1.3646880388259888;0.8321319222450256;1.3738727569580078;0.8153760433197021;0.0;1.0;0.0
5.0;1.3685835599899292;0.863583505153656;1.3915328979492188;0.8261780738830566;0.0;1.0;0.0
5.0;1.343249797821045;0.8616113066673279;1.365194320678711;0.8404988646507263;0.0;1.0;0.0
5.0;1.3436238765716553;0.8736571073532104;1.368544101715088;0.8254413604736328;0.0;1.0;0.0
5.0;1.3244553804397583;0.8608376383781433;1.356935977935791;0.8454088568687439;0.0;1.0;0.0
5.0;1.3252862691879272;0.8698825836181641;1.3702703714370728;0.8398294448852539;0.0;1.0;0.0
5.0;1.333948016166687;0.8655058741569519;1.362321138381958;0.8327378034591675;0.0;1.0;0.0
5.0;1.3326351642608643;0.8650358319282532;1.3838979005813599;0.8356331586837769;0.0;1.0;0.0
5.0;1.3272199630737305;0.8792162537574768;1.347924828529358;0.8371670246124268;0.0;1.0;0.0
5.0;1.319536566734314;0.8764744400978088;1.340968370437622;0.8357105851173401;0.0;1.0;0.0
5.0;1.3222168684005737;0.8683534860610962;1.357950210571289;0.8377804160118103;0.0;1.0;0.0
5.0;1.3150711059570312;0.8771216869354248;1.3490583896636963;0.8512612581253052;0.0;1.0;0.0
5.0;1.3164610862731934;0.8868774175643921;1.3570187091827393;0.8557063341140747;0.0;1.0;0.0
5.0;1.312205195426941;0.8726590275764465;1.3610296249389648;0.8440483808517456;0.0;1.0;0.0
5.0;1.3231239318847656;0.8677973747253418;1.3585882186889648;0.8632650971412659;0.0;1.0;0.0
5.0;1.3030503988265991;0.8986632823944092;1.3380299806594849;0.8475337028503418;0.0;1.0;0.0
5.0;1.304095983505249;0.8568495512008667;1.3359373807907104;0.8555781841278076;0.0;1.0;0.0
5.0;1.3037796020507812;0.8935942649841309;1.3303755521774292;0.8494896292686462;0.0;1.0;0.0
5.0;1.3061549663543701;0.878107488155365;1.3274766206741333;0.8605214357376099;0.0;1.0;0.0
5.0;1.3209859132766724;0.9055983424186707;1.3506988286972046;0.8599618077278137;0.0;1.0;0.0
5.0;1.302986979484558;0.8883814811706543;1.3345966339111328;0.8630059361457825;0.0;1.0;0.0
5.0;1.2671847343444824;0.9027566909790039;1.3366575241088867;0.8652116060256958;0.0;1.0;0.0
5.0;1.2872334718704224;0.9219390749931335;1.345418930053711;0.8630096316337585;0.0;1.0;0.0
5.0;1.2816405296325684;0.9198867082595825;1.339874267578125;0.8640174865722656;0.0;1.0;0.0
5.0;1.2848438024520874;0.9133120775222778;1.3274420499801636;0.8848088383674622;0.0;1.0;0.0
5.0;1.2833729982376099;0.8989697694778442;1.3336520195007324;0.8789008259773254;0.0;1.0;0.0
5.0;1.2786285877227783;0.9129503965377808;1.3084195852279663;0.8879942297935486;0.0;1.0;0.0
5.0;1.278011441230774;0.9132969379425049;1.3279739618301392;0.8604016304016113;0.0;1.0;0.0
5.0;1.289933204650879;0.9212268590927124;1.3294559717178345;0.8729182481765747;0.0;1.0;0.0
5.0;1.265714168548584;0.9265692830085754;1.3108304738998413;0.8902434706687927;0.0;1.0;0.0
5.0;1.2566252946853638;0.9257017970085144;1.3126543760299683;0.8815575838088989;0.0;1.0;0.0
5.0;1.2762864828109741;0.9361823797225952;1.3047126531600952;0.9041137099266052;0.0;1.0;0.0
5.0;1.257987141609192;0.9259049892425537;1.3035410642623901;0.9049845933914185;0.0;1.0;0.0
5.0;1.2541731595993042;0.9490649104118347;1.2982155084609985;0.9005832672119141;0.0;1.0;0.0
5.0;1.267185091972351;0.9524645805358887;1.2949237823486328;0.8902620673179626;0.0;1.0;0.0
5.0;1.2296561002731323;0.9513242244720459;1.2963811159133911;0.8922655582427979;0.0;1.0;0.0
5.0;1.2595674991607666;0.9495732188224792;1.3047754764556885;0.9007483124732971;0.0;1.0;0.0
5.0;1.2323092222213745;0.945515513420105;1.2898198366165161;0.8901617527008057;0.0;1.0;0.0
5.0;1.2430757284164429;0.983513593673706;1.299952745437622;0.9285435080528259;0.0;1.0;0.0
5.0;1.214630365371704;0.959399938583374;1.2965022325515747;0.9122518301010132;0.0;1.0;0.0
5.0;1.217371940612793;0.9726157188415527;1.285723328590393;0.9127916693687439;0.0;1.0;0.0
5.0;1.2193291187286377;0.9722229838371277;1.2988866567611694;0.9257240295410156;0.0;1.0;0.0
5.0;1.2289113998413086;0.9845723509788513;1.2827081680297852;0.9325476288795471;0.0;1.0;0.0
5.0;1.2168822288513184;0.9927346110343933;1.2654192447662354;0.9337602853775024;0.0;1.0;0.0
5.0;1.2164102792739868;0.9703571200370789;1.2571660280227661;0.9183139204978943;0.0;1.0;0.0
5.0;1.2233986854553223;1.0204620361328125;1.2599178552627563;0.9312456846237183;0.0;1.0;0.0
5.0;1.19515061378479;1.0113838911056519;1.265133261680603;0.9458221793174744;0.0;1.0;0.0
5.0;1.2075285911560059;1.023111343383789;1.2688933610916138;0.9409552216529846;0.0;1.0;0.0
5.0;1.1948726177215576;1.013051152229309;1.2393155097961426;0.9502633810043335;0.0;1.0;0.0
5.0;1.1661893129348755;1.0053731203079224;1.2485408782958984;0.9576967358589172;0.0;1.0;0.0
5.0;1.185045838356018;1.0224708318710327;1.246908187866211;0.9555951356887817;0.0;1.0;0.0
5.0;1.1600109338760376;1.0127928256988525;1.2298074960708618;0.9667546153068542;0.0;1.0;0.0
5.0;1.1603248119354248;1.0702553987503052;1.2270421981811523;0.9960572123527527;0.0;1.0;0.0
5.0;1.1615318059921265;1.0402647256851196;1.2163153886795044;0.9712550640106201;0.0;1.0;0.0
5.0;1.1423636674880981;1.0385841131210327;1.2042492628097534;0.9975593686103821;0.0;1.0;0.0
5.0;1.1292449235916138;1.0651167631149292;1.210693359375;0.9734928607940674;0.0;1.0;0.0
