sensor0;sensor1;sensor2;sensor3;sensor4;left;up;right
3.1221234798431396;1.2058902978897095;1.1541904211044312;1.3514748811721802;1.087454915046692;0.0;0.0;1.0
3.1240735054016113;1.2172935009002686;1.1576759815216064;1.35585618019104;1.094210147857666;0.0;0.0;1.0
3.1139988899230957;1.2003867626190186;1.173717737197876;1.3634685277938843;1.0957131385803223;0.0;0.0;1.0
3.206634044647217;1.2014340162277222;1.1686114072799683;1.3747433423995972;1.0964338779449463;0.0;0.0;1.0
5.0;1.2061214447021484;1.1370315551757812;1.3523627519607544;1.1676582098007202;0.0;0.0;1.0
5.0;1.1981585025787354;1.0528638362884521;1.3818374872207642;1.2990959882736206;0.0;0.0;1.0
5.0;1.2414270639419556;0.9747244119644165;1.4057209491729736;1.5105483531951904;0.0;0.0;1.0
5.0;1.2883822917938232;0.9322624802589417;1.3499557971954346;1.9390764236450195;0.0;1.0;0.0
5.0;1.3022664785385132;0.8874273300170898;1.2939726114273071;5.0;0.0;1.0;0.0
5.0;1.3084627389907837;0.8866662383079529;1.2792775630950928;5.0;1.0;0.0;0.0
5.0;1.3300230503082275;0.9010823965072632;1.2799049615859985;2.0125732421875;1.0;0.0;0.0
5.0;1.3740416765213013;0.8472488522529602;1.2471492290496826;5.0;1.0;0.0;0.0
0.1209181621670723;1.3181111812591553;0.8924879431724548;1.3046528100967407;1.5126903057098389;0.0;1.0;0.0
5.0;1.26778244972229;0.9530180096626282;1.3627642393112183;1.0381224155426025;0.0;1.0;0.0
0.11999999731779099;1.2279490232467651;0.9804280400276184;1.435152530670166;0.843205988407135;0.0;1.0;0.0
5.0;1.1855511665344238;1.0307728052139282;1.4517728090286255;0.8341413140296936;0.0;0.0;1.0
5.0;1.1719192266464233;1.0630978345870972;1.4535744190216064;0.8419660329818726;0.0;0.0;1.0
5.0;1.129021167755127;1.0851048231124878;1.458696961402893;0.8470160365104675;0.0;1.0;0.0
5.0;1.1197243928909302;1.0983664989471436;1.4594312906265259;0.8572196364402771;0.0;1.0;0.0
5.0;1.0922561883926392;1.1313997507095337;1.4420632123947144;0.8723760843276978;0.0;1.0;0.0
5.0;1.089206576347351;1.1742286682128906;1.4177813529968262;0.8936260938644409;0.0;1.0;0.0
5.0;1.061964988708496;1.2324364185333252;1.3898353576660156;0.9331096410751343;0.0;1.0;0.0
5.0;1.0499767065048218;1.239498496055603;1.3757137060165405;0.9306989908218384;0.0;0.0;1.0
5.0;1.011040210723877;1.333223819732666;1.390048861503601;0.9350587129592896;0.0;0.0;1.0
5.0;0.9991600513458252;1.354750156402588;1.3583813905715942;0.9685584306716919;0.0;0.0;1.0
5.0;0.9876037240028381;1.2914966344833374;1.2934470176696777;0.9931135773658752;0.0;1.0;0.0
5.0;0.9966922998428345;1.291153907775879;1.2242704629898071;1.0298926830291748;0.0;1.0;0.0
5.0;0.9672708511352539;1.3112480640411377;1.2085535526275635;1.0486657619476318;0.0;1.0;0.0
5.0;0.9167547225952148;1.3693599700927734;1.2105262279510498;1.0504738092422485;0.0;1.0;0.0
5.0;0.9098360538482666;1.394892692565918;1.1986740827560425;1.090395450592041;0.0;1.0;0.0
5.0;0.9078100323677063;1.4292635917663574;1.1344642639160156;1.0896027088165283;0.0;0.0;1.0
5.0;0.8740946650505066;1.4380719661712646;1.1161131858825684;1.1207168102264404;0.0;0.0;1.0
5.0;0.8412402272224426;1.4818671941757202;1.1081035137176514;1.1377655267715454;0.0;0.0;1.0
0.13516049087047577;0.8805209994316101;1.3774220943450928;0.9966916441917419;1.1863735914230347;0.0;0.0;1.0
5.0;0.8769421577453613;1.3240801095962524;0.935721218585968;1.2614798545837402;0.0;0.0;1.0
5.0;0.9506523609161377;1.2646235227584839;0.8963382244110107;1.3146671056747437;0.0;1.0;0.0
5.0;1.0110377073287964;1.211861252784729;0.845235288143158;1.4372259378433228;0.0;1.0;0.0
5.0;1.0703374147415161;1.1491378545761108;0.8385992050170898;1.4848082065582275;0.0;1.0;0.0
5.0;1.140333652496338;1.1345117092132568;0.8494555354118347;1.5207111835479736;0.0;1.0;0.0
5.0;1.1899126768112183;1.1177587509155273;0.8601910471916199;1.4903416633605957;1.0;0.0;0.0
5.0;1.1931697130203247;1.0880727767944336;0.8838933706283569;1.4243179559707642;1.0;0.0;0.0
5.0;1.1726917028427124;1.076945424079895;0.9179444909095764;1.3448234796524048;1.0;0.0;0.0
5.0;1.1407235860824585;1.0998520851135254;0.9549319744110107;1.2885936498641968;0.0;1.0;0.0
5.0;1.078535795211792;1.1086125373840332;1.0019445419311523;1.2053261995315552;0.0;1.0;0.0
5.0;1.0697585344314575;1.1452722549438477;1.0411895513534546;1.1675729751586914;0.0;1.0;0.0
5.0;1.0864194631576538;1.1473442316055298;1.0324528217315674;1.1554601192474365;0.0;1.0;0.0
5.0;1.0696474313735962;1.1201825141906738;1.0334665775299072;1.1491340398788452;0.0;1.0;0.0
5.0;1.0651108026504517;1.1052829027175903;1.0198357105255127;1.164530634880066;0.0;1.0;0.0
5.0;1.0846171379089355;1.124449372291565;1.0372353792190552;1.1646628379821777;0.0;1.0;0.0
5.0;1.082698941230774;1.1265989542007446;1.03450345993042;1.1481173038482666;0.0;1.0;0.0
5.0;1.0759594440460205;1.1114258766174316;1.0349397659301758;1.1564373970031738;0.0;1.0;0.0
5.0;1.1185016632080078;1.1100822687149048;1.0370509624481201;1.1565675735473633;0.0;1.0;0.0
5.0;1.1248167753219604;1.0961579084396362;1.051011562347412;1.1505448818206787;0.0;1.0;0.0
5.0;1.1131749153137207;1.0840145349502563;1.0555245876312256;1.1392532587051392;0.0;1.0;0.0
5.0;1.1227848529815674;1.067285180091858;1.0467289686203003;1.1503522396087646;0.0;1.0;0.0
5.0;1.150114893913269;1.0640685558319092;1.0717523097991943;1.144983172416687;0.0;1.0;0.0
5.0;1.160986065864563;1.077239990234375;1.0652449131011963;1.124088168144226;0.0;1.0;0.0
5.0;1.164834976196289;1.0622613430023193;1.0757474899291992;1.1334037780761719;0.0;1.0;0.0
5.0;1.1712355613708496;1.0366157293319702;1.0760233402252197;1.105636715888977;0.0;1.0;0.0
5.0;1.1921558380126953;1.0240899324417114;1.0858739614486694;1.112680435180664;0.0;1.0;0.0
5.0;1.2067070007324219;1.0082682371139526;1.0972177982330322;1.1032112836837769;0.0;1.0;0.0
5.0;1.2116453647613525;1.0125298500061035;1.0893142223358154;1.108845591545105;0.0;1.0;0.0
5.0;1.2390003204345703;0.9867990612983704;1.1038669347763062;1.0810190439224243;0.0;1.0;0.0
5.0;1.2304226160049438;0.981124222278595;1.124436616897583;1.0875413417816162;0.0;1.0;0.0
