5.0;3.4930949211120605;2.438915729522705;1.9017442464828491;1.5215404033660889;1.312421202659607;1.1474400758743286;1.0363056659698486;0.9437756538391113;0.8755342960357666;0.8247400522232056;0.7669221758842468;0.7533389925956726;0.7153919339179993;0.7034727334976196;0.692486584186554;0.6809368133544922;0.6820081472396851;0.6803573966026306;0.6889352798461914;0.7003391981124878;0.7220634818077087;0.7635939717292786;0.8146992325782776;0.8467618227005005;0.9130171537399292;0.9824467897415161;1.101361632347107;1.2394628524780273;1.4462302923202515;5.0;1.8260109424591064;1.6765496730804443;1.5569400787353516;1.442704439163208;1.3650257587432861;1.3333604335784912;1.2841241359710693;1.247506022453308;1.2304507493972778;1.2293100357055664;1.217248797416687;1.240003228187561;1.2421388626098633;1.2698705196380615;1.3364919424057007;1.3688875436782837;1.4367197751998901;1.5305496454238892;1.6377677917480469;1.7935806512832642;1.997751235961914;2.2558822631835938;2.5998282432556152;3.160064697265625;5.0;5.0;5.0;5.0;5.0;0.0;0.0;1.0
5.0;3.4409284591674805;2.41005802154541;1.8625761270523071;1.497037410736084;1.2873339653015137;1.1225475072860718;0.9999539256095886;0.9298867583274841;0.8623174428939819;0.7902525663375854;0.759037971496582;0.733159601688385;0.7253782153129578;0.6934788227081299;0.677288830280304;0.6626442670822144;0.6723000407218933;0.677279531955719;0.692757785320282;0.6946144104003906;0.7418190836906433;0.7396748661994934;0.7965474724769592;0.8549391031265259;0.8880054950714111;0.9557486772537231;1.0604389905929565;1.2349276542663574;1.4000113010406494;5.0;1.8301581144332886;1.682237148284912;1.5757766962051392;1.4681063890457153;1.3937554359436035;1.3219224214553833;1.289468765258789;1.2498362064361572;1.2347298860549927;1.2295937538146973;1.2495771646499634;1.2220349311828613;1.2645468711853027;1.297960638999939;1.3362241983413696;1.3811993598937988;1.4423620700836182;1.550376534461975;1.659136176109314;1.8106168508529663;2.0018534660339355;2.271726369857788;2.6199734210968018;3.1632814407348633;5.0;5.0;5.0;5.0;5.0;0.0;0.0;1.0
5.0;0.11999999731779099;2.3908116817474365;1.8315383195877075;1.5029431581497192;1.2584997415542603;1.118057370185852;0.9934574365615845;0.922574520111084;0.8547444939613342;0.7920314073562622;0.7520354390144348;0.7068055868148804;0.6984114050865173;0.6879429817199707;0.662171483039856;0.6653964519500732;0.6488296985626221;0.6593127250671387;0.6607416868209839;0.7120336294174194;0.7113065123558044;0.7315677404403687;0.7667170166969299;0.8071242570877075;0.8823894262313843;0.9598019123077393;1.0455920696258545;1.20911705493927;1.372796654701233;5.0;1.8705836534500122;1.7089394330978394;1.57676362991333;1.4885982275009155;1.4159202575683594;1.3388649225234985;1.2963924407958984;1.2842075824737549;1.2607649564743042;1.2313474416732788;1.2431284189224243;1.2515836954116821;1.2704683542251587;1.2836523056030273;1.350325345993042;1.3911495208740234;1.46596360206604;1.515870451927185;1.66389799118042;1.8017781972885132;1.9982398748397827;2.2610843181610107;2.632500171661377;3.1516406536102295;5.0;5.0;5.0;5.0;5.0;0.0;0.0;1.0
5.0;5.0;2.5666234493255615;1.9164162874221802;1.5201430320739746;1.3097608089447021;1.1570173501968384;1.0174548625946045;0.9306328296661377;0.855941891670227;0.7982698082923889;0.7357833981513977;0.7159266471862793;0.7001538872718811;0.6549423933029175;0.6584121584892273;0.6420491337776184;0.6464752554893494;0.6478801965713501;0.6751453876495361;0.6636142730712891;0.6860775947570801;0.7200400233268738;0.7545700669288635;0.7950329780578613;0.8423494696617126;0.9298001527786255;1.0343046188354492;1.1271706819534302;1.2983920574188232;5.0;1.9308563470840454;1.7575631141662598;1.6301193237304688;1.5090290307998657;1.422096848487854;1.38466477394104;1.3257766962051392;1.3036597967147827;1.257967472076416;1.2469696998596191;1.2519301176071167;1.2645143270492554;1.2593802213668823;1.3103313446044922;1.3247402906417847;1.3937926292419434;1.4558501243591309;1.531863808631897;1.6441730260849;1.7905293703079224;1.9563168287277222;2.206516981124878;2.5478906631469727;3.0223634243011475;5.0;5.0;5.0;0.1255394071340561;0.11999999731779099;0.0;0.0;1.0
5.0;5.0;2.675524950027466;1.985158085823059;1.5634714365005493;1.3323497772216797;1.1417362689971924;1.0052964687347412;0.9394242167472839;0.8477222919464111;0.8017928004264832;0.7451760172843933;0.7090672850608826;0.6925041675567627;0.65961754322052;0.6638787984848022;0.6581986546516418;0.6516084671020508;0.640988826751709;0.6663119792938232;0.6696943640708923;0.6893869638442993;0.6955142021179199;0.7410087585449219;0.7823318243026733;0.8359998464584351;0.8956369757652283;0.9835007190704346;1.107458233833313;1.2667709589004517;5.0;1.9686459302902222;1.807786226272583;1.6582759618759155;1.5345174074172974;1.4354557991027832;1.3864370584487915;1.3448498249053955;1.2925760746002197;1.281431794166565;1.2740669250488281;1.2245852947235107;1.2610622644424438;1.2831108570098877;1.2965939044952393;1.3407244682312012;1.382947325706482;1.4502778053283691;1.5253098011016846;1.640084981918335;1.7749253511428833;1.9398715496063232;2.1656150817871094;2.507371664047241;2.9646098613739014;0.14779260754585266;0.1429530829191208;5.0;5.0;5.0;0.0;0.0;1.0
5.0;5.0;5.0;2.472774028778076;1.863319754600525;1.52499520778656;1.2606831789016724;1.1142398118972778;0.9862412810325623;0.9050957560539246;0.8355910181999207;0.7830621004104614;0.746433436870575;0.7232629060745239;0.678777813911438;0.6709721684455872;0.6479583978652954;0.6487872004508972;0.6259885430335999;0.6286848187446594;0.6424025297164917;0.6572433710098267;0.6748794317245483;0.7270366549491882;0.7435624003410339;0.7864513397216797;0.8309590220451355;0.9035478234291077;0.994436502456665;1.120703101158142;5.0;2.1696054935455322;1.9366834163665771;1.7579313516616821;1.6085582971572876;1.5368207693099976;1.4373599290847778;1.3761333227157593;1.3433947563171387;1.308374047279358;1.2806651592254639;1.2624197006225586;1.255987524986267;1.2517800331115723;1.2776018381118774;1.3203946352005005;1.351228952407837;1.395104169845581;1.475476622581482;1.5546717643737793;1.6541701555252075;1.8056590557098389;1.9932531118392944;2.2600224018096924;2.589925527572632;3.0917491912841797;5.0;5.0;5.0;5.0;0.0;0.0;1.0
5.0;5.0;5.0;5.0;2.6082024574279785;1.9217554330825806;1.5495233535766602;1.2908003330230713;1.1374160051345825;1.0016361474990845;0.8976449370384216;0.8233551383018494;0.7879663109779358;0.7298207879066467;0.7118465900421143;0.6796834468841553;0.6460884213447571;0.6390617489814758;0.6252745389938354;0.6336331963539124;0.6309940814971924;0.6291108131408691;0.6416186094284058;0.6667453050613403;0.6904313564300537;0.7126814126968384;0.7614707350730896;0.8150779604911804;0.8931305408477783;0.970802903175354;5.0;5.0;2.2339582443237305;1.9886658191680908;1.8011168241500854;1.6694841384887695;1.5618809461593628;1.4629764556884766;1.388885498046875;1.3410264253616333;1.3077335357666016;1.302768588066101;1.2651267051696777;1.2743282318115234;1.2699840068817139;1.2796573638916016;1.3324004411697388;1.3407599925994873;1.382922887802124;1.4521676301956177;1.557403564453125;1.6433651447296143;1.8259449005126953;1.9884517192840576;2.202653169631958;2.5364034175872803;3.003464698791504;5.0;5.0;5.0;0.0;1.0;0.0
5.0;5.0;5.0;5.0;5.0;2.7137506008148193;1.9812617301940918;1.5776152610778809;1.336936354637146;1.1472530364990234;1.0153464078903198;0.921920120716095;0.8536277413368225;0.7836304306983948;0.7320379018783569;0.7143754959106445;0.6893883943557739;0.6673567295074463;0.635466456413269;0.6189026236534119;0.6448221802711487;0.6184102892875671;0.6359405517578125;0.6664382815361023;0.6731524467468262;0.6962683200836182;0.7137929797172546;0.7579684853553772;0.8144843578338623;0.8761155009269714;5.0;5.0;5.0;2.2534115314483643;2.0076980590820312;1.8326189517974854;1.6793150901794434;1.5588445663452148;1.4755582809448242;1.3961076736450195;1.3516299724578857;1.3103116750717163;1.2797783613204956;1.2808548212051392;1.2700344324111938;1.2892346382141113;1.2721970081329346;1.3008838891983032;1.3607897758483887;1.4001511335372925;1.4479591846466064;1.5290263891220093;1.6339136362075806;1.753717303276062;1.9302849769592285;2.1631343364715576;2.4782495498657227;2.9092516899108887;5.0;5.0;0.0;1.0;0.0
5.0;0.11999999731779099;5.0;5.0;5.0;0.15699973702430725;2.6817991733551025;1.9931731224060059;1.5976080894470215;1.331175446510315;1.1675537824630737;1.0335018634796143;0.9239895939826965;0.8528714776039124;0.8059560060501099;0.7373069524765015;0.7196567058563232;0.706510603427887;0.6791086196899414;0.6647070646286011;0.6405639052391052;0.6588324308395386;0.6376109719276428;0.6478624939918518;0.6593985557556152;0.6824231743812561;0.6936137676239014;0.7352293729782104;0.7624260187149048;0.8332086205482483;5.0;5.0;5.0;5.0;2.2170557975769043;1.9734059572219849;1.795957326889038;1.672469139099121;1.5438083410263062;1.4563504457473755;1.4050590991973877;1.3371096849441528;1.2884697914123535;1.2850947380065918;1.2721036672592163;1.2549904584884644;1.254502296447754;1.2730690240859985;1.2863975763320923;1.3409841060638428;1.3822802305221558;1.4465471506118774;1.5330384969711304;1.6257095336914062;1.7702677249908447;1.9416701793670654;2.1556684970855713;0.12795360386371613;2.933480978012085;5.0;0.0;1.0;0.0
5.0;5.0;5.0;5.0;5.0;5.0;5.0;2.4939255714416504;1.8916652202606201;1.5273373126983643;1.2974803447723389;1.1314303874969482;1.009071707725525;0.945803701877594;0.876568078994751;0.7988103628158569;0.7509111762046814;0.7410396337509155;0.7020397186279297;0.6874961853027344;0.6516181230545044;0.6721214652061462;0.6695910692214966;0.6659064888954163;0.6663671731948853;0.6985092759132385;0.7071611881256104;0.7523226737976074;0.7622591257095337;0.8329607248306274;5.0;5.0;5.0;5.0;2.3798024654388428;2.1000819206237793;1.8768810033798218;1.7023833990097046;1.5952881574630737;1.4971296787261963;1.410742998123169;1.344915509223938;1.2993582487106323;1.2709931135177612;1.2544132471084595;1.2329853773117065;1.2340068817138672;1.2401984930038452;1.2796603441238403;1.2801470756530762;1.3085212707519531;1.380907654762268;1.453261375427246;1.537123441696167;1.6547062397003174;1.7915380001068115;1.976979374885559;2.2107698917388916;2.5761373043060303;3.07092022895813;1.0;0.0;0.0
