sensor0;sensor1;sensor2;sensor3;sensor4;left;up;right
5.0;0.8717086315155029;1.3661514520645142;1.0136836767196655;1.1986453533172607;0.0;1.0;0.0
5.0;0.8640667200088501;1.3809868097305298;0.987700343132019;1.2011665105819702;0.0;1.0;0.0
5.0;0.8671708106994629;1.4013081789016724;0.9816123247146606;1.223663330078125;0.0;1.0;0.0
5.0;0.8300793766975403;1.410900354385376;0.9450415968894958;1.2272088527679443;0.0;1.0;0.0
5.0;0.8355473279953003;1.4333070516586304;0.9698411226272583;1.2406777143478394;0.0;1.0;0.0
5.0;0.837085485458374;1.4481998682022095;0.9184634685516357;1.266279697418213;0.0;1.0;0.0
5.0;0.8017183542251587;1.469309687614441;0.9131776690483093;1.2715622186660767;0.0;1.0;0.0
5.0;0.7877587676048279;1.5032014846801758;0.9110575914382935;1.2634809017181396;0.0;1.0;0.0
5.0;0.759005069732666;1.5140571594238281;0.9076593518257141;1.294740915298462;0.0;1.0;0.0
5.0;0.7483354210853577;1.5322564840316772;0.8809409737586975;1.3043862581253052;0.0;1.0;0.0
5.0;0.7419267296791077;1.5608633756637573;0.8863241672515869;1.2968751192092896;0.0;0.0;1.0
5.0;0.725135326385498;1.5593007802963257;0.8535966277122498;1.3338795900344849;0.0;0.0;1.0
5.0;0.714004635810852;1.6137771606445312;0.8533554077148438;1.318280816078186;0.0;0.0;1.0
5.0;0.7251821160316467;1.5477644205093384;0.796597421169281;1.3802647590637207;0.0;0.0;1.0
5.0;0.7406008243560791;1.464146614074707;0.7553576231002808;1.4530531167984009;0.0;0.0;1.0
5.0;0.775636613368988;1.3827869892120361;0.707099437713623;1.5573631525039673;0.0;1.0;0.0
5.0;0.813445508480072;1.3649824857711792;0.6815841794013977;1.6351436376571655;0.0;1.0;0.0
5.0;0.8828375935554504;1.3181778192520142;0.6723255515098572;1.707660436630249;0.0;1.0;0.0
5.0;0.9520883560180664;1.2939308881759644;0.6779856085777283;1.8022531270980835;0.0;1.0;0.0
5.0;1.019884705543518;1.226584792137146;0.7126688361167908;1.755784273147583;0.0;1.0;0.0
5.0;1.060074806213379;1.2109334468841553;0.7155469655990601;1.7118875980377197;0.0;1.0;0.0
5.0;1.095091700553894;1.2009626626968384;0.7536460757255554;1.6762547492980957;0.0;1.0;0.0
5.0;1.1495676040649414;1.1451438665390015;0.8087477087974548;1.6381511688232422;0.0;1.0;0.0
5.0;1.2028640508651733;1.1141347885131836;0.8372377753257751;1.5797969102859497;0.0;1.0;0.0
5.0;1.2458199262619019;1.0809540748596191;0.8433640003204346;1.5515059232711792;1.0;0.0;0.0
5.0;1.2410922050476074;1.070083737373352;0.8722684979438782;1.4649946689605713;1.0;0.0;0.0
3.402329444885254;1.305687665939331;1.034672498703003;0.900547206401825;1.477204442024231;1.0;0.0;0.0
5.0;1.2591123580932617;1.0506911277770996;0.933098554611206;1.4037845134735107;0.0;1.0;0.0
5.0;1.2034919261932373;1.0381722450256348;0.9582328200340271;1.2846901416778564;0.0;1.0;0.0
5.0;1.1480048894882202;1.0610872507095337;1.0282397270202637;1.195089340209961;0.0;1.0;0.0
5.0;1.1226222515106201;1.0802077054977417;1.0307544469833374;1.1316362619400024;0.0;1.0;0.0
5.0;1.1232867240905762;1.0515680313110352;1.0560976266860962;1.137258768081665;0.0;1.0;0.0
5.0;1.1456108093261719;1.082216501235962;1.0605947971343994;1.1365714073181152;0.0;1.0;0.0
5.0;1.1498022079467773;1.072074294090271;1.0612848997116089;1.1256458759307861;0.0;1.0;0.0
5.0;1.1760950088500977;1.0570406913757324;1.0678026676177979;1.1383020877838135;0.0;1.0;0.0
5.0;1.169153094291687;1.0183465480804443;1.066840410232544;1.1085100173950195;0.0;1.0;0.0
5.0;1.1888822317123413;1.0363975763320923;1.0606552362442017;1.1103825569152832;0.0;1.0;0.0
5.0;1.2182368040084839;0.9978541731834412;1.0898449420928955;1.1062712669372559;1.0;0.0;0.0
5.0;1.2412402629852295;1.0084377527236938;1.108689308166504;1.112044095993042;1.0;0.0;0.0
5.0;1.2413458824157715;0.9835586547851562;1.09544038772583;1.0938855409622192;0.0;1.0;0.0
5.0;1.2087855339050293;1.0035991668701172;1.142862319946289;1.0593810081481934;0.0;1.0;0.0
5.0;1.1734634637832642;1.043565273284912;1.1814556121826172;1.0270869731903076;0.0;1.0;0.0
5.0;1.1635687351226807;1.0249004364013672;1.1714726686477661;1.0192841291427612;0.0;1.0;0.0
5.0;1.161500334739685;1.049214482307434;1.199259877204895;1.0265496969223022;0.0;1.0;0.0
5.0;1.1791013479232788;1.0255389213562012;1.1845208406448364;1.0100224018096924;0.0;1.0;0.0
5.0;1.1673517227172852;1.0517765283584595;1.1798820495605469;1.0359951257705688;0.0;1.0;0.0
5.0;1.1770670413970947;1.0415557622909546;1.155357837677002;1.0216737985610962;0.0;1.0;0.0
5.0;1.177804946899414;1.041982650756836;1.1792292594909668;1.0324028730392456;0.0;1.0;0.0
5.0;1.177618384361267;1.027631402015686;1.1646111011505127;1.0326776504516602;0.0;1.0;0.0
5.0;1.1527918577194214;1.032802939414978;1.1639020442962646;1.0351580381393433;0.0;1.0;0.0
5.0;1.13958740234375;1.0577601194381714;1.1579551696777344;1.0272486209869385;0.0;1.0;0.0
5.0;1.1658748388290405;1.028271198272705;1.1633142232894897;1.0258601903915405;0.0;1.0;0.0
5.0;1.1812502145767212;1.034733533859253;1.1725523471832275;1.0213451385498047;0.0;1.0;0.0
5.0;1.155625343322754;1.046150803565979;1.1628152132034302;1.0409905910491943;0.0;1.0;0.0
5.0;1.1429299116134644;1.0490779876708984;1.1665608882904053;1.026798129081726;0.0;1.0;0.0
5.0;1.1453983783721924;1.0371675491333008;1.171532392501831;1.0146851539611816;0.0;1.0;0.0
5.0;1.160102367401123;1.0420056581497192;1.1675375699996948;1.0503637790679932;0.0;1.0;0.0
5.0;1.1565114259719849;1.0552184581756592;1.172241449356079;1.0325288772583008;0.0;1.0;0.0
5.0;1.1733734607696533;1.0251778364181519;1.1479802131652832;1.026718258857727;0.0;1.0;0.0
5.0;1.1663998365402222;1.0325912237167358;1.158400058746338;1.0463379621505737;0.0;1.0;0.0
5.0;1.1391534805297852;1.0462201833724976;1.1657640933990479;1.0407967567443848;0.0;1.0;0.0
5.0;1.1492096185684204;1.0401846170425415;1.1466566324234009;1.0094552040100098;0.0;0.0;1.0
5.0;1.2109123468399048;1.020740032196045;1.1260563135147095;1.0674548149108887;0.0;1.0;0.0
5.0;1.2225590944290161;1.0267881155014038;1.1296205520629883;1.0667096376419067;0.0;1.0;0.0
5.0;1.219400405883789;0.9895654916763306;1.1298415660858154;1.0686076879501343;0.0;1.0;0.0
5.0;1.2137839794158936;1.0128686428070068;1.1391571760177612;1.0750652551651;0.0;1.0;0.0
5.0;1.231464147567749;0.9697835445404053;1.1644384860992432;1.0560739040374756;1.0;0.0;0.0
5.0;1.2436169385910034;0.9845989346504211;1.1550921201705933;1.032845377922058;1.0;0.0;0.0
5.0;1.222059726715088;0.9927915334701538;1.1635088920593262;1.019243836402893;0.0;1.0;0.0
5.0;1.2363258600234985;0.9860063791275024;1.1710740327835083;1.0473394393920898;0.0;1.0;0.0
5.0;1.2488938570022583;0.9634973406791687;1.1490370035171509;1.0629643201828003;0.0;1.0;0.0
5.0;1.2621872425079346;0.9475909471511841;1.1612571477890015;1.0397506952285767;0.0;1.0;0.0
5.0;1.28263258934021;0.9397264719009399;1.1492358446121216;1.030964732170105;0.0;1.0;0.0
5.0;1.2991470098495483;0.9424864649772644;1.179809808731079;1.0278708934783936;0.0;1.0;0.0
5.0;1.3082685470581055;0.9049196243286133;1.1940107345581055;1.0217628479003906;1.0;0.0;0.0
5.0;1.3272814750671387;0.9162138104438782;1.1799226999282837;1.0080233812332153;1.0;0.0;0.0
5.0;1.3164936304092407;0.9082991480827332;1.215261459350586;0.9874716401100159;0.0;1.0;0.0
5.0;1.3042831420898438;0.901720404624939;1.2143265008926392;0.9832658171653748;0.0;1.0;0.0
5.0;1.3001068830490112;0.907782793045044;1.2378610372543335;0.9460652470588684;0.0;1.0;0.0
5.0;1.306872844696045;0.9211508631706238;1.2382712364196777;0.9478082060813904;0.0;1.0;0.0
5.0;1.30500328540802;0.9067844152450562;1.240014672279358;0.9403113722801208;0.0;1.0;0.0
5.0;1.317160964012146;0.8888939023017883;1.2499905824661255;0.952920138835907;0.0;1.0;0.0
5.0;1.3275007009506226;0.8868062496185303;1.238316535949707;0.9508829712867737;0.0;1.0;0.0
3.39432692527771;1.3162400722503662;0.8741810917854309;1.2231751680374146;0.9403285980224609;0.0;1.0;0.0
3.2971415519714355;1.3566535711288452;3.134366750717163;1.2566676139831543;0.9339412450790405;0.0;1.0;0.0
3.1956093311309814;1.34872567653656;3.115755796432495;1.255046010017395;0.9149886965751648;0.0;1.0;0.0
3.093874454498291;1.3590006828308105;3.088273763656616;1.2751903533935547;0.9131072759628296;0.0;1.0;0.0
2.99172043800354;1.3769068717956543;3.0940303802490234;1.274244785308838;0.9238801002502441;0.0;1.0;0.0
2.902043342590332;1.3809493780136108;3.058638334274292;1.2863569259643555;0.9114995002746582;0.0;0.0;1.0
2.8185715675354004;1.408600926399231;3.0113108158111572;1.2516355514526367;0.9267381429672241;0.0;0.0;1.0
2.7610833644866943;1.470565915107727;2.976778030395508;1.2497479915618896;0.9300207495689392;0.0;0.0;1.0
2.7373805046081543;1.5415045022964478;2.9035568237304688;1.2308951616287231;0.9748177528381348;0.0;0.0;1.0
2.7481369972229004;1.68842613697052;2.8336007595062256;1.1906452178955078;1.058847188949585;0.0;0.0;1.0
2.7856431007385254;1.9096438884735107;5.0;1.1641426086425781;1.1694471836090088;0.0;0.0;1.0
2.8951570987701416;2.2226061820983887;5.0;1.1943601369857788;1.3181489706039429;0.0;0.0;1.0
2.9788832664489746;2.566596031188965;5.0;1.1909329891204834;1.4989311695098877;0.0;0.0;1.0
3.2120771408081055;2.6657631397247314;5.0;1.2263798713684082;1.8934886455535889;0.0;1.0;0.0
3.4001293182373047;2.537046194076538;5.0;1.286561131477356;2.3264832496643066;0.0;1.0;0.0
3.463033437728882;2.4406416416168213;5.0;1.3571044206619263;2.9347846508026123;0.0;1.0;0.0
3.264378547668457;2.3362059593200684;5.0;1.4472260475158691;3.2672181129455566;0.0;1.0;0.0
3.189737319946289;2.3070173263549805;5.0;1.5234216451644897;2.8427839279174805;0.0;1.0;0.0
3.086329221725464;2.236276626586914;5.0;1.6243932247161865;2.3782601356506348;0.0;1.0;0.0
2.9810009002685547;2.1871349811553955;5.0;1.700036644935608;1.913038730621338;0.0;1.0;0.0
2.8473727703094482;2.0838406085968018;5.0;1.8092505931854248;1.4541964530944824;0.0;1.0;0.0
2.7583112716674805;2.036390781402588;5.0;1.8780475854873657;0.9556558132171631;0.0;0.0;1.0
2.6469717025756836;1.9706135988235474;5.0;1.956465244293213;1.0080370903015137;0.0;0.0;1.0
2.5129528045654297;1.9111623764038086;5.0;2.0246715545654297;1.0464812517166138;0.0;0.0;1.0
2.3951382637023926;1.8656048774719238;5.0;2.1227424144744873;1.0969364643096924;0.0;0.0;1.0
2.2170917987823486;1.8533129692077637;5.0;2.2669765949249268;1.1011170148849487;0.0;0.0;1.0
2.094865322113037;1.8672583103179932;5.0;2.459066867828369;5.0;0.0;0.0;1.0
1.9611592292785645;1.8551650047302246;5.0;2.636467695236206;5.0;0.0;0.0;1.0
1.8974244594573975;1.867423415184021;5.0;2.428255319595337;5.0;0.0;0.0;1.0
1.8111395835876465;1.94161856174469;5.0;2.2054033279418945;5.0;0.0;0.0;1.0
1.7769365310668945;2.0242648124694824;5.0;2.0634891986846924;5.0;0.0;0.0;1.0
1.7364317178726196;2.1344335079193115;3.476968765258789;1.951063871383667;5.0;0.0;0.0;1.0
5.0;2.277895212173462;3.379722833633423;1.8876512050628662;5.0;0.0;0.0;1.0
5.0;2.3140780925750732;3.2509047985076904;1.8320045471191406;3.1925418376922607;0.0;0.0;1.0
5.0;2.058375120162964;3.1660168170928955;1.7711001634597778;2.9674251079559326;0.0;0.0;1.0
5.0;1.8559112548828125;3.13334584236145;1.7979577779769897;2.816826105117798;0.0;1.0;0.0
5.0;1.6870218515396118;3.108398914337158;1.8202824592590332;2.6628854274749756;0.0;1.0;0.0
5.0;1.53812837600708;2.247983694076538;1.86600661277771;2.5803802013397217;0.0;1.0;0.0
5.0;1.4250400066375732;1.7253741025924683;1.9815722703933716;2.5592637062072754;0.0;1.0;0.0
5.0;1.3449163436889648;1.84517240524292;2.0789449214935303;2.6343095302581787;0.0;1.0;0.0
5.0;1.2838352918624878;2.062795639038086;2.152933120727539;2.70536208152771;0.0;1.0;0.0
5.0;1.2079319953918457;2.2837181091308594;2.232525110244751;2.7631444931030273;0.0;1.0;0.0
5.0;1.1719797849655151;2.520486831665039;2.2908637523651123;2.853837490081787;0.0;1.0;0.0
5.0;5.0;2.789264678955078;2.380352020263672;2.8976266384124756;0.0;1.0;0.0
3.4262495040893555;5.0;2.697603702545166;2.4432766437530518;2.9653353691101074;0.0;1.0;0.0
3.3264801502227783;5.0;2.6095497608184814;2.534146308898926;3.054621696472168;0.0;1.0;0.0
3.2193899154663086;5.0;2.544846296310425;2.6144633293151855;3.0925300121307373;0.0;1.0;0.0
3.1267435550689697;5.0;2.465414524078369;2.577406167984009;3.171842336654663;0.0;1.0;0.0
3.0328359603881836;5.0;2.361246347427368;2.3573360443115234;3.255063056945801;0.0;1.0;0.0
2.9602487087249756;5.0;2.28934645652771;2.1515676975250244;1.2828289270401;0.0;1.0;0.0
2.857247829437256;5.0;2.2183637619018555;1.9331878423690796;1.3318995237350464;0.0;1.0;0.0
2.754971504211426;5.0;2.140652894973755;1.7241133451461792;1.4235304594039917;0.0;1.0;0.0
2.644146203994751;5.0;2.0597565174102783;1.5123385190963745;1.4860210418701172;1.0;0.0;0.0
2.5886378288269043;5.0;1.9820771217346191;1.3388433456420898;1.541367769241333;1.0;0.0;0.0
2.4499595165252686;5.0;1.9483489990234375;1.1504188776016235;1.59353768825531;1.0;0.0;0.0
2.5305700302124023;5.0;1.8703049421310425;1.1772059202194214;1.6477071046829224;1.0;0.0;0.0
2.75827693939209;5.0;1.7957886457443237;1.7199962139129639;1.7189371585845947;1.0;0.0;0.0
2.767296075820923;5.0;1.7590117454528809;3.14334774017334;1.8157590627670288;1.0;0.0;0.0
2.515338182449341;5.0;1.7233294248580933;3.169905424118042;1.958736538887024;1.0;0.0;0.0
2.369486093521118;5.0;1.7141371965408325;3.227893352508545;2.1695728302001953;1.0;0.0;0.0
2.2766590118408203;5.0;1.7298166751861572;3.3156445026397705;2.3842034339904785;1.0;0.0;0.0
2.178392171859741;5.0;1.7577334642410278;3.3878536224365234;2.2384860515594482;1.0;0.0;0.0
2.1029915809631348;5.0;1.81460440158844;5.0;2.040203809738159;1.0;0.0;0.0
2.0488407611846924;5.0;1.926801323890686;5.0;1.887083649635315;1.0;0.0;0.0
1.998593807220459;5.0;2.028400421142578;5.0;1.793776035308838;0.0;1.0;0.0
5.0;3.44938588142395;2.1959493160247803;5.0;1.717400074005127;0.0;1.0;0.0
5.0;3.3409054279327393;2.417315721511841;5.0;1.7031419277191162;0.0;1.0;0.0
5.0;3.2865116596221924;2.319533586502075;5.0;1.6962580680847168;1.0;0.0;0.0
5.0;3.2212283611297607;2.16499662399292;5.0;1.734721302986145;1.0;0.0;0.0
5.0;3.195664882659912;2.0586986541748047;5.0;1.7454535961151123;1.0;0.0;0.0
5.0;3.164314031600952;1.9138139486312866;5.0;1.7336078882217407;1.0;0.0;0.0
5.0;3.1312735080718994;1.7780344486236572;5.0;1.7649646997451782;1.0;0.0;0.0
5.0;2.4404454231262207;1.6448156833648682;5.0;1.8113579750061035;1.0;0.0;0.0
5.0;1.5707701444625854;1.5541601181030273;5.0;1.8677493333816528;0.0;1.0;0.0
5.0;1.2887674570083618;1.4855884313583374;5.0;1.9563504457473755;0.0;1.0;0.0
5.0;1.1877930164337158;1.4308371543884277;5.0;2.0531928539276123;0.0;1.0;0.0
5.0;1.2249629497528076;1.3580610752105713;5.0;2.1773412227630615;0.0;1.0;0.0
3.4752304553985596;1.3437247276306152;1.3480552434921265;5.0;2.271021842956543;0.0;1.0;0.0
3.371066093444824;1.4917293787002563;5.0;5.0;2.3781323432922363;0.0;1.0;0.0
3.300691843032837;1.6365071535110474;5.0;5.0;2.4401848316192627;0.0;1.0;0.0
3.194474458694458;1.789280652999878;5.0;5.0;2.53387713432312;0.0;1.0;0.0
3.0874745845794678;1.9112845659255981;5.0;5.0;2.5290281772613525;0.0;1.0;0.0
2.9935131072998047;2.0531506538391113;5.0;5.0;2.412631034851074;0.0;1.0;0.0
2.901620626449585;2.192312240600586;5.0;5.0;2.275473117828369;0.0;1.0;0.0
2.799962043762207;2.3506646156311035;5.0;5.0;2.1501998901367188;0.0;1.0;0.0
2.7050020694732666;2.428326368331909;5.0;5.0;2.006080389022827;0.0;1.0;0.0
2.6046884059906006;2.3221964836120605;5.0;5.0;1.8834589719772339;0.0;1.0;0.0
2.516897201538086;2.2335681915283203;5.0;1.1734799146652222;1.7771897315979004;0.0;0.0;1.0
2.4052090644836426;2.164565324783325;5.0;1.2113969326019287;1.5906102657318115;0.0;0.0;1.0
2.437354326248169;2.038616895675659;5.0;1.2657573223114014;1.7010564804077148;0.0;0.0;1.0
2.494269371032715;1.964516043663025;5.0;1.3103314638137817;1.9082577228546143;0.0;0.0;1.0
2.6619791984558105;1.8846718072891235;5.0;1.3764863014221191;2.4249002933502197;0.0;0.0;1.0
2.9531731605529785;1.8157457113265991;5.0;1.418399453163147;3.141063690185547;0.0;0.0;1.0
2.9964141845703125;1.7705837488174438;5.0;1.5495233535766602;3.1584742069244385;0.0;0.0;1.0
2.81237530708313;1.7497737407684326;5.0;1.657631516456604;3.172943353652954;0.0;0.0;1.0
2.6745405197143555;1.7348626852035522;5.0;1.8254965543746948;3.215308904647827;0.0;1.0;0.0
2.556579828262329;1.7141739130020142;5.0;1.985303521156311;3.2818984985351562;0.0;1.0;0.0
2.4445340633392334;1.7302005290985107;5.0;2.1453521251678467;3.32763409614563;0.0;1.0;0.0
2.3634674549102783;1.707990288734436;5.0;2.308220148086548;3.369061231613159;0.0;0.0;1.0
2.282017230987549;1.680335521697998;5.0;2.2740046977996826;3.3990402221679688;0.0;0.0;1.0
2.1927199363708496;1.6668212413787842;5.0;2.1925222873687744;3.4612300395965576;0.0;0.0;1.0
2.1263651847839355;1.703463077545166;5.0;2.1370391845703125;3.4663331508636475;0.0;0.0;1.0
2.053339958190918;1.7197554111480713;5.0;1.9877814054489136;5.0;0.0;0.0;1.0
1.9983946084976196;1.810551643371582;5.0;1.8446006774902344;5.0;0.0;0.0;1.0
1.9708091020584106;1.8885635137557983;5.0;1.748439908027649;5.0;0.0;0.0;1.0
1.9448705911636353;2.046281576156616;5.0;1.6663480997085571;5.0;0.0;0.0;1.0
5.0;2.2517545223236084;3.420149803161621;1.637677550315857;5.0;0.0;0.0;1.0
5.0;2.336761236190796;3.385082960128784;1.5887991189956665;5.0;0.0;0.0;1.0
5.0;2.1382458209991455;3.3288381099700928;1.5792845487594604;5.0;0.0;1.0;0.0
5.0;1.9835342168807983;3.301720380783081;1.6064180135726929;5.0;0.0;1.0;0.0
5.0;1.8233717679977417;1.8749444484710693;1.655116081237793;5.0;0.0;1.0;0.0
5.0;1.689720869064331;1.6491080522537231;1.7250686883926392;5.0;0.0;1.0;0.0
5.0;1.6338143348693848;2.0700159072875977;1.8055013418197632;5.0;0.0;1.0;0.0
5.0;1.5509485006332397;2.514850378036499;1.8609119653701782;5.0;0.0;1.0;0.0
5.0;1.4745311737060547;2.9829442501068115;1.9215539693832397;5.0;0.0;0.0;1.0
5.0;1.3979848623275757;2.972179412841797;1.9776031970977783;5.0;0.0;0.0;1.0
5.0;1.329839825630188;2.950474500656128;2.0251405239105225;5.0;0.0;0.0;1.0
